addr,gold
0xa4cf079553356ff40c0cb3b9f8f5d8554cc3566c,0.031110
0x97281d9da948509a271d84d11fbcf0377b130515,0.031087
0x47c8efaacd41fcf8d46638b50f178a4af91811d8,0.031075
0xe092cbe40cedb92ce016fe116e628982ccda6158,0.031068
0x93a80240f0485b6e6bad7d46ac3f617bc396be29,0.031051
0x691f86d20e9d3a12d6ab46cde211db8da98427d6,0.031007
0x2af4b96fb69dc868ecd385865501460611aeac4c,0.030961
0x201b9e864dceca7569b608b3a01899d195798d46,0.030906
0xeadaa45fc7e8912d8aabf415205830f6b567610b,0.030903
0xd44cc1b6a6db900cdc8680f20102be5867ba25d7,0.030882
0x201c9afe82e3b3d11a7af784793e57e537816c86,0.030873
0x54432aa4a208a6aad30ca5501cdee19505210906,0.030873
0x6dac885f520dcfe7449d5c7b9a951f7e9f3ed911,0.030873
0x1ff583aa11837fd03f051ca46f55e1ff0855a93f,0.030873
0xa2d42b2b25df7696fe16ea092552de3595d119f8,0.030873
0x9b3cfccff838cbbb6ad1939f593bb58777af98c3,0.030873
0x06bbdce39a531dfe8cf99916d4a4c21c22ca0f0c,0.030774
0xef87243fe29c2453f87549e02982108a3b832952,0.030767
0x34f06bb0dc3a2fb7d0321fd9c1579bbfc8c8e464,0.030684
0x2af279bd02e1b245e85e399fc2a0f926f248dc2d,0.030602
0x2fb556da42d490481dd1cc1febca6407b3dfbde8,0.030555
0x8029c674997dbbd0ac3426870d61e8202d8ac96f,0.030489
0x8276bde5eb2e51b5665e33c38bcbf8b6fb5a5816,0.030283
0x6ae3b208e9e3964f94a21e1bc690fca94a093303,0.030243
0x4bc10a13a35565107ba0d6a0b273e163ef1fb746,0.030234
0xd054602d90f07f5f9779bb3cf53e8f687164e0ef,0.030212
0x2d41211fc8a4a1639032ead5c8ee6b867ef70a49,0.030147
0xc1e477a6cb757ed4b1279de3093ef96e397d3ed4,0.029921
0xdda0afe1d59d270ae2110ecef800e0008f011e13,0.029870
0xdc768bee66b7e60088d1538f5b0682772907ffcf,0.029780
0x63f27de7f3567f601ce91fe55a6b1b5e9af93a1e,0.029772
0x188cc7286af105be6f7a11585e2f3ae2f23d27ca,0.029745
0x9268c75fb8f147d96ae67f2cd5b1a1329367adf5,0.029657
0x2786f073656b54213d53280841fbffd71ae3e1c6,0.029606
0x43190c159708ae766d85744f04b74472ce23a940,0.029601
0xd8b43ef3bcdf68ea8d3bb58f05b855b73896c089,0.029541
0xa20b6f7fc5eb18973981b0665b0bf8837c21c380,0.029483
0xe6c75d574a291b8cd6ddd4ca7b1c2e8868d0da4e,0.029444
0x9f5ecaa1e01703aec0720307e1bd41afba3a31ab,0.029424
0x1f95b737929295dac6212bac6a5af82f8bf34325,0.029400
0xdd5bd5d74d340de659ee8064882d49b1828d99d5,0.029400
0x9e9d02a43d0b5bc35c0d9de667235898ed12c5ae,0.029385
0x16157ab258a1bec1b93820a2aab7b404eb59459a,0.029382
0x0b833666706f6a77b1e28077882e35201072605f,0.029367
0x23d2b8b4bdb97283b6f5c044f2b1263c0c409f26,0.029357
0x8d577f5d402f1987c0f37427de61d30289b10007,0.029345
0x8cc9eba14ee4dd839987c64750b4117117a7abfc,0.029279
0x76b2198916dd80db56e9cd5d70c8989f9b54f43d,0.029276
0x0081af90779643e7f5da58ca15da4e77618a3bc4,0.029230
0xce13dbd46a49cd8d649d23eaf90b87374fda9436,0.029172
0x52ff38f0546972047b4be3e19ea7bfd8bd79e205,0.029160
0x6346728578ab1e4500c7a6342fdd95276af12f81,0.029137
0xa0178e7cb7996a3d64bc651493a0fe69e660cb46,0.029134
0xfe677893436962d0d827aca15c114defa8717b9d,0.029133
0x075fad58cec5fb6abb30bd8f298de5e91e4cfbdf,0.029127
0x4a4c0ba1a4cf50d6ca2854b85c688ee0ab034ea1,0.029122
0xab8913b4262785735ce7cdcb748111a915bb740f,0.029122
0xd5c3ada0d02160ad702a81a83d3833c8e68a0f83,0.029115
0x20e0c91dd238f4181eb01a34b1f052137b832503,0.029111
0x89eae545c9e6f2f7b2638b129ba303110a368428,0.029109
0x5ef7f2f67300bfb0c41cebdd127b61ce47eef6e2,0.029109
0x8c57c2e89e28a1b65c06b7a29298fe26a2e2bdb9,0.029109
0x84bbbd105882c634e97e1726e4ab1760dbd50504,0.029109
0x20c9cac4cac7bce4d4890f7d42e54b1aee85ea6e,0.029109
0x3bdf8f692474b4309eabd3d4a3c75d22618b09d1,0.029109
0xda8505a8ae4d0ef43313b0873f2c7ec9d620a6b6,0.029109
0x57ea15441dafdc1c1f7678ceaebc1c1b04934a0f,0.029109
0x360006fbc28958f5289c3d3f872eb9bcc3468bad,0.029109
0x4e505a7e6ccde1ed7987993e0db74cb6f3339c2c,0.029109
0x531476fbd5f58d6548c026ce54fbce2c45fa416d,0.029109
0xdd278500ab78b4b47886f7dfa326b8243cda8eaa,0.029109
0x202eca424a8db90924a4daa3e6bcecd9311f668e,0.029109
0xc9e20be503412dd3c2737ad66ede15de4d14da47,0.029109
0xdffd151fdd0f900e8439bdf89ed2869b703c7ec0,0.029109
0xe944a49afb6f48213a209b083525d03e506b11fb,0.029109
0xdc0b3127a71367227311f02fe4dda2a6ccdbae78,0.029109
0x809ca906fb3fdd40fa2579de13dafc6045e4dba0,0.029109
0x5e59c8915fe8b4e8d1e84ceac381d4ccbacd23e7,0.029109
0x01e6357045328fa19c11994af6a4500754e6a75b,0.029109
0x62039ba760f317be8ec6fe3e2617fd99386ff33b,0.029109
0x8c41b7d222d81c0690532899a7de8fb5f1315e74,0.029109
0x1a515431d64cecc21f79c5349b594f90413d244f,0.029109
0x68b4dab91a8fe8e5f2fbf6a6e4ea8b7e0c4c2c87,0.029109
0x21da8e4373a1e0f403f64b142aa0dd6260315ab7,0.029109
0x4871b4d7e16319c6c3ef72eaaaf47f482bbdb5c4,0.029109
0xed3d9638b4e0967274061ee22320c96ca72aa49b,0.029109
0x03050480341309905af7ae28b49e0711eb229282,0.029065
0xe86943e94bbc392beb6a5dde87c86ce7e4769fee,0.029046
0x76c8a1c74fdc88072f4582830ddbe588388c055b,0.028985
0x91c4fd52e265fa8ed9667afdcb0d9b8a187a29de,0.028721
0x60cc3b4efce5ae0320d9897557c275fc57c99787,0.028695
0x2e8a4d0a86218c3fea106660c57888f3c7ad6a4e,0.028668
0xba5e9dd6b8a26b72fecfcaa4a5e02d5b184315b5,0.028630
0xd747e71302fda0870716ec118f2597fe3b01c057,0.028612
0x639c3365402db62065a45228d84ea13298c1aa1c,0.028601
0xef276a0bef71131cf67115566fe41f9a8a272b8c,0.028585
0x307ce3d62ed7cba80a76b9922d3b05722283e741,0.028585
0xf9d6163c9f4512d3c29d202e20668f22842a5f27,0.028585
0xe45fd1c925721d85ae9e557b12966c002d71ac04,0.028585
0x38677e0c3a2a75a6aeba1d3b759a3fd697d30cda,0.028584
0x4a24fd841e74c28309bca5730b40679e18c5fca0,0.028538
0xabc4057f9a356b267e29b240dd98a847c2b53bd7,0.028530
0x5488a791fb117771e752b853a541a2bd0eb2bbbd,0.028524
0x17853cbed35f3153dc144d709e01575cb75d326b,0.028512
0x6425580e634cbfc1d969a284b7c159fa77773714,0.028499
0xb7d0433b0c5cc6695f7badc4c846fe1504d2a230,0.028478
0x2bf08f2e7bf56a5aa496ccc0d71a1d86e4b2910a,0.028466
0xb18fd105171627293456ea609e630c676bec840d,0.028453
0xbc139bfdd032ed5bdbd5d8eba590e81a92a5b6e9,0.028430
0xaef875ad8787afdc630b18d24edcb4b385620cef,0.028342
0x70d0d4603ff66050bfa780eaf3c949ba379996d2,0.028312
0xa27d9c2582cacae748bd9510ee32bfa73fe2653d,0.028312
0x0fa2188acd144ddf930bc649181ce79862d56d78,0.028294
0xfb47ef5ea5d7846ab5511a5da714e2787541f33f,0.028257
0x564b2064ba7ff4ca1d98f441d1ea7fd612810e11,0.028252
0x33f7e18226b99ab05faf6b995bfa3d31eea48fe5,0.028143
0xc2f58ea0c8d5aa44d54f7519c414294caf147d8b,0.028143
0xb93646a29f5f31915aaa5ce9bf4642d6c9189dd9,0.027944
0xfb8826794abb11d8528e3934af4470dcac7615b2,0.027908
0xb2caaa7f6fde48bd3c5eabe66da10c3cfba5677a,0.027824
0xa279993ff13118f7119d736c1fa04ee67b1ff482,0.027799
0x99a2cca9ff16bfa510ad29d4cf0357fe5c919e7a,0.027786
0xcb5f171a3358a80d6d9472290ddb285adb794f38,0.027763
0xb6d577107c07893ea42254e15c87bd6e6baf0c58,0.027728
0xcf4967efeffd286c42da15ce1b4253fc46f2508e,0.027653
0xd8df5167c9618f65f2e0dd231f00b29470062f9c,0.027642
0x78082d8db5a648e92950c3ebd9867edc7cccd19f,0.027502
0x6c084def678847fc50e85fa8964fe4ffecd48356,0.027492
0xc2a4749ddd278798b3d608860864871c24977404,0.027392
0x1258bcb1d06b5ae80348222cc5529a7087289bba,0.027368
0x11429366ec0336b9e2ff2bd3bdd71d8e215f4206,0.027357
0xc600d634550297cfa5ca415ed91f3cc5136af1ff,0.027344
0xcdf81201672c026c08d571d6a32d9d38342f2467,0.027321
0x9bd21ba6105756aaa825579d706b1b12229a9b2e,0.027253
0xaae7bf761972203f883005d9f23fe91b641fcf5d,0.027184
0xc8afe17d437ceb55686e7de1860df04c3baa2acb,0.027114
0xda61ab8926f8a384750bec5cf2d21ee0374ea6e4,0.027107
0x963cf43414e0212acb8131f39b805be5e7129489,0.027076
0xf42e16a262c41d5a39107b5958ed6377f2c1fefc,0.027026
0x40b6aa93246159c3809b3c1edf69af1b4edf5cd2,0.026972
0x57370d8350409085b33253f9d4525f1eea26e1e3,0.026917
0x570da1e3fc56e95d83e5f42a5bcbfc9214d11ec1,0.026878
0xb31986d6ef840b8098a3d3a16aa55e986adc22c2,0.026799
0x6af243bdc68b6481a7187cec31d4b9b4e4d6006c,0.026756
0x8a37a88b8b183e18f43cba1d9e91b2e8d9dc3c91,0.026727
0x70b157eaafc6842506d5323603a5325834e7cd3d,0.026662
0x3f28e7bc1957524bf70355d09f9b618354d621f4,0.026657
0x433400adf8b6d1fabac52a4c99521274b80e290e,0.026656
0x05431cd62f011cb44ec803fe4ac96fac651ca494,0.026639
0xdc2dd0ccbec5f0d33452d7781fecdf445f3b2295,0.026551
0x8f17c0476563457bdf5597cf4d353ae242c4bcc2,0.026510
0x0ffa0adf39dfe5e166257a9ad0757c02271ad1b4,0.026508
0xd5f052d5f7fccb407af27912438cf9022af9c47d,0.026492
0x2284aed2ffa15318536489250240b4cbf4d4237d,0.026489
0x4e868b5eccc492d7d128856576d9b7fcf9172179,0.026477
0x1425fccda44e17a198a8b9bda242549196745545,0.026463
0x07686ee95d628f2c367f5d3ff570083aa15c4bb3,0.026462
0x35f32de5c007d8e24c6ac0bf4573e73e52fc4602,0.026462
0xa30b6a0ba88ad56cde0dc86e94a129a79ade5715,0.026462
0x6af96554e4d9f05dcaf2ebb62206f2ad24f7f66f,0.026462
0x51273a1e1687847c04f78c33eb8289984e93fb7f,0.026462
0xab8a97cf019a3e29c9ce69c0499f157b3563b1c3,0.026462
0x91c2a30747663ad058a045e8e29c076bdad15288,0.026462
0x2112b8a56868e9edfd9ba4f725695e01a9b8ce73,0.026462
0x21e8796927bd9743d4719778e74d607a194086df,0.026462
0x20e7a8c5d11d8c2f58b8147591285b870bba98ac,0.026462
0x794a15f93ced01f1b0be5b184344f0b811851bc0,0.026462
0x8d468d3c389c5b406443c453ff1d28f7e6438602,0.026462
0x028c50e8ee631a8ee1358abdc2fdfa7f01f9e859,0.026462
0xb84357b4babaed9ec797331fda5c6be003d99ee8,0.026462
0xceb9a1b6dff95a4dedbe0a63da046daad9d4d44e,0.026462
0xac419ee00397c2b5275ca3eb39664c71de4b5498,0.026372
0x1471e3cec3dcd9b8e9c58dc7655546ce0ca00146,0.026334
0x07a5114ba8957db92a8714a0f536b13c432b9fb7,0.026324
0x2d6c67fc167db84d8218b86fd0c3e01901799553,0.026198
0x97f25d7dfda8c1bc7dc578c6dc853f73aed5b37c,0.026198
0x224bd398955107191b08d8695dc3cb7be8145cb7,0.026198
0xc87efc9c71c422779f7dbef14b2fc4eef94b84ff,0.026198
0x41cf693fe12e02c142a9573161b4cac579cb6930,0.026038
0x639e4bb8d28d477beba288da38696948df14d68e,0.026005
0x66e05fb6cf95ea8d1e789e88e1dc8929f9577e79,0.026000
0x25b99f078903f7702d3f44b1f8a4fe88bc5d1036,0.025942
0x485d1f69d625192f09a6c5732d4b9c56d6f9126b,0.025894
0x0427453e5fdbc8e49e1a938cde70499dabc8891e,0.025743
0x360537542135943e8fc1562199aea6d0017f104b,0.025684
0xb16fd9113c315861b0e543c075400da90451cfa6,0.025669
0xcddf772f8a3295c89dc37510e16e360ee2d29789,0.025663
0x45a1fe688c01ccfd4606ac31d1f7b10fe2aa875e,0.025657
0xe7c1361e7cfb0aa1f409669302305ec23506967d,0.025603
0xe8b384917ed2650f06406e7c7f87dd9df0080fd7,0.025583
0x88e5507d39c0e4fd06863caae3c1c85114c53a47,0.025580
0xacba976fd1050d966d723b3088bfaa936d3c7695,0.025580
0x2f9b2e4724d4a7dc10586c23b9252df7694bef45,0.025509
0x671bbeee5bb6ad9c304bf16122ed77ac5a2e91a9,0.025484
0x2c2f6ce7722a7bcee1c120043958cf38190fd8d9,0.025469
0x05f31d1a0eb008905c0fc3884eb50421e3c3ed87,0.025317
0x2de0c00c32f935131fb893e66491d11377296bd4,0.025285
0x3676d68cd9d6c0032c4e2e24b46aeca9d4fd88e5,0.025271
0xea8435c693d5e1a93288e017162e0d615a8d0291,0.025251
0x687b2df0a4fffd019cd02f8a1c873f848d4a1c54,0.025143
0xa09afe4912d089978d72f442191dbd46ad094774,0.025128
0xabd5a24c6261b2f93398156e3cffb2cf6374766c,0.025033
0x0805aa06835499fdecf3b9e04297b1a95244b429,0.025001
0x15231e657dc4154f1fe09b880bab22544845f618,0.024992
0xe7c1758d5a4bfc0fa8d672cfa24b3a127f8a546b,0.024963
0x029f3a92aad7435acdcf311106a6515da27d609f,0.024888
0x86d59c9ce036fece951bfa720823b8216e34aeb1,0.024888
0xafd94316995bd0dc8b6c54f7794bc36961904e72,0.024848
0x46193f7235e41d17592e1a8bccda016d276f3524,0.024847
0xc51b16cedd70f46992fe8479c3af54c498cb41b8,0.024817
0x5b4aeb9502121225fc25b76c66a2aeb763ff8e6a,0.024801
0x888f5e815aa0212e5dd20451f71c064217a74a5f,0.024771
0x13db9fd8dbc17d2ae64088b9cf9acc23fd3dead8,0.024732
0x19cad42d34f7ef0cf7ec429fe6a8c5fd939b06dd,0.024723
0xd1da5650d4b0e4f79ea732953e5b3f0c669a0296,0.024699
0xb5afbc981a5731f1f9020478398926128c6fb640,0.024698
0x8795663d1a814a810a39c2718377313a1c8f57ac,0.024695
0xd5ddb61b570974caab9e890b89b88379713bbdbc,0.024436
0x26274d9476bf7048cce5bddc6d3fb9f609604d8d,0.024434
0x88a74626d25e6046fec479029ad0ab21e83b149a,0.024375
0x14373df3b410f74cbb4e2a24d905100148016671,0.024357
0x0f77725948939345ec33b21ded591bb1d7593163,0.024281
0x658d827ba69eb73d6e5cca0d92f49739f897d7a9,0.024257
0xc07bc5cb41096c564f0d3e0c41ce73dd2120fb19,0.024251
0xa97033368f91a3244e8730a2b90e5a4db4765445,0.024212
0x7585e3b81490d13298eed5f2aa975c5833f21ace,0.024212
0xd0c31e46c73b386432a3ddf768587df604dd52be,0.024208
0x82b3e188355c4c4339b2fdae750aab5fbcff1f92,0.024183
0x6496508688ea7426f0b3ba931cdd91fbf257056e,0.024096
0x8cbc89890a1404a377958b92df1935cceb146e0b,0.024020
0xb588e947132b9dec0c30f555212ae6583f476862,0.023884
0x0583e7a0036008fcfcefbd995ae940fe2c1cbf56,0.023840
0x20d77722ad5933beaa6d6f7f3e09f2f648931b95,0.023735
0xa716c2ef62b60cf82b8119947030ea7e26a39908,0.023683
0xef3d7204faf1e61baf877d08495a1269d8a7acd9,0.023501
0x8ab86546fd3a0143eeabf4320693006f354201c4,0.023409
0x89d8b9f4bc972d12b049724fb2e201f5a6dc9616,0.023287
0xacbe1a6f6609368da79de8206dddb63d2b283590,0.023217
0x267dc343deb9a1677e9e929727a5b8cf3a83a0ca,0.023167
0xd5f4cbfadb349be5dba580f9360eb6867a1d590e,0.023054
0x56c09e61a58138ef6b03e2b5ac74fa6eb9dd69c3,0.023024
0xaebec2df45317371375c3f68ccc8c448791cfae5,0.022958
0x6ecda81d49b6bbe374f28a30a15e8f7979375b7b,0.022934
0x53db18a3ec1299a51a33a3a30323ffa8071c9254,0.022934
0x3935320debb34a2ab731615520f59057d2fde64d,0.022761
0x6a0221239fa0fd04c3cd1bc0f83fd25db1f4c4f0,0.022744
0xe63bcd1e3d0b8adf1509f80f84c136edc8e26967,0.022648
0x3d33f5eb83c782af66c437a7585ed9d33f180172,0.022644
0x623d8f9197a2bc850371252943ce3ebdc6e895f1,0.022632
0x230665287b212b9534f8f3054148709102da233a,0.022600
0x9d9db1f57653100679344a1e119c91ef03e1d67e,0.022596
0xde4ca1e38de15f1533df1f3660eef16c80152bdb,0.022589
0xd15f13e33184348a0118b561bd779de76e467020,0.022586
0x97b305d6de4ecf59a65104ba93d89dbd5f54caa3,0.022578
0x4462f6bc4cec3fa1a53597c33e101c87a41af1f0,0.022478
0x2dae7a1bb7845d7daff86a438baebac3dc295fae,0.022422
0x99fddb9fcaac5bb0f698d429489150386f0eedc7,0.022414
0x99aa91d7186bbc2ba90c6f4a75f99abb4fbfd52e,0.022414
0x52432473144056fe91aeae9240ad21e6b8213440,0.022340
0x4823d4589a331a0e00ac6470d0a2577ea91f1439,0.022284
0xc5cba993b861777136e5ae66db82877e73c18991,0.022275
0x2322771a46ddda88b80fe600885afb70a1c24c6c,0.022246
0x044a35f4e7672e026c490cefd0512bf229f9aade,0.022228
0xe00a5d1f8101d00da309de510fc9e47a754917da,0.022167
0x9cfc33334ec9f95bbb94ca5a5e63e229db112cca,0.022054
0x041303131422bfad1b43379a6267c192273066b0,0.022053
0x5dcca8e932383d58f30f8d4aef05b44069d17a89,0.022052
0x52125738a4ac48f5a620756e6c63dee6aa021562,0.022052
0xd1d0f46a744356e8c0526b32f4088b411d4723b6,0.022052
0x92d374d0859358beca58b3f2a8d6786f08dd59cd,0.022052
0x0b7ecef5f4edeb677c5a2bdd9db1983b2b944ba7,0.022052
0xbc7952b27419fd42489876527e40b2df64e2f871,0.022052
0xcd50c2223543beff197afbfe502ed7f10f4567cc,0.022052
0x2692413e283367ebd8e230ed3e306665887f76e4,0.022052
0xbecc9e2fb7ffa9fd78206e1bf551c2c0b124347c,0.022052
0x99d2a3fe9436c6fd3a20ba64cbfbfcb9eec61766,0.022052
0xa38718410001b6b01cefc4606fcd338c3355acae,0.022052
0x95be16c71d25d25a1b0d1b15e4ddf73fc7623626,0.022052
0xbc09716f78c97f9a07821d3aec752512228ea17d,0.022052
0x5363c32d81266cbe7e00e867a11462c3bfc771c9,0.022052
0x803cd409d7e959516b8821eba3f112bf5695ae22,0.022052
0x7b3b4089161e40405a9789ff49cfb940cc5d3f10,0.021985
0xc6ec6220399aaa4444c6c866392a52db6160dd08,0.021935
0x2d039f29929f2560e66a4a41656cbde3d877951d,0.021916
0x6e1e72929e8bcba3a3f8f5cd5dc99a4afb144ac8,0.021910
0xb08f95dbc639621dbaf48a472ae8fce0f6f56a6e,0.021876
0x006e505058e15fac5be02b32749354acbb605715,0.021873
0xe04e5c65460a1bed6ddb7934234acbc0f8e93c82,0.021831
0x78527fd0c67da150e9d84a27a07628341835a475,0.021831
0x2c2fa8a0b0aa01169d1f7e2dc70829572c263d58,0.021831
0xd55b9658164de66f622583eac9739c810715b2b7,0.021831
0x61164ac12098752fe305d932a6a5ace2dfc907b8,0.021831
0x3273ae75d2f57bc4a387b8afe76e5ef54b954366,0.021831
0x5e1afb66766250c8062f0014e4309c7f8a611449,0.021760
0x15e18516ee99433f0208ebc135e89361f21257a9,0.021759
0x78f1960cb32f1da2d2f3c299054e6580048cbeb7,0.021625
0x084aa0def59b62158024c38a08ba263a872b03e6,0.021614
0xc60af4862e76e409185241bf4facad2a2c422bff,0.021611
0x07df02ed3c763a25539f1d68e03ecd2276c09960,0.021436
0xd1e9622531e2568aa502ec7787d7084f512db29a,0.021412
0xae53fcbca14c24238ea5ba021df497753394b876,0.021377
0x0894dbb7c0e51b0b0c54915e88cd1f8ae158bb12,0.021366
0x65e9d57de0fd82f2126399035de7174e5104acba,0.021303
0x741f709f1b33b1a15ee27e960beacc72e850cf9a,0.021204
0x0d3bb6eb10fd8109a1bc5aba78f9841c609f9a11,0.021196
0xcd00199691dc68921cc973f9eff11781796003eb,0.021196
0x46172a17d08b1bc30259199614e179c62903806a,0.021170
0xe2b56bafd204c389e8cf84ce225436a27fe976e9,0.021170
0x90d8f56dd7ce6b04a79f42b31fa782a82ee33d34,0.021127
0x97dd79bd415651cd3236ecdfe99191652c5ddb73,0.021120
0xeb968dd12f63ff6d12caa63180f44f6b93fe1740,0.021106
0xd805020d8fb5a45829136c355ac5b7a0f30fc285,0.021075
0x2c85d81cfac8625ceec0110043354e2362e9488b,0.021048
0xd6a5be23eb079e9310974aa39c3da3a882faf277,0.021010
0x9f3d6ff41b97857139bee5410d4880478d43f0ff,0.020991
0x3f955814fd3074fa3dbe27d9445b56dc32256c23,0.020991
0x36b387d488e50730752e683b7e5186cca97adf39,0.020987
0x215052e8e129bd7b112d092d3a191f6874356388,0.020987
0x08619f6c8419041b308758e65a8e8d2649ada80d,0.020958
0x3d32d761803658109458ea861be3745fcd64b107,0.020888
0x379936d2862e5766cd789fa127637659d99ce5fb,0.020851
0xad773aa6de26e9193c953bcfe5f30878bf711a18,0.020840
0x08327bdd05eba8250c32ba51190d12d2e1016f98,0.020813
0x69ac7188ecb2e00b50e6e408c877acaba2b9b848,0.020767
0xd89ef20d566723f32d4207ebf5ba1e1588cf6c5f,0.020720
0x99840d11f5b80d90ea9b70696a3f3f47eed0097a,0.020630
0xa97be4812b99f4cf014d3bd1f2bae18afff771b8,0.020578
0x4f4bd77781ceee4914b6bc16633d5437eabca5d3,0.020548
0x9f4a24beea433d275f8ef25f19858ea68291a0c6,0.020506
0xfdb4c28b21ac321ec21ed4c5dccf5fd139fe2071,0.020467
0xda934cd04b07177c82b8dcf686bc7f8799ff9cc7,0.020447
0x942c37f8b128179834c0fa5593c0166bed260618,0.020431
0x9243e444f7db0de75f3b8722c433ee33e8a13adf,0.020379
0xe8a6b24dac4f364af18f429fd6af978f2811b871,0.020376
0xc4effb48ea02f061d6ca9595b644cd1745a9935d,0.020376
0xe84023bb29f5c1bc670c6944c90336ba01994b7a,0.020376
0x3a26d11a8883df7518a968ee20a27f9e2bb48784,0.020376
0x5836130b9f34deeb78c7642f37e921f913e4c3d6,0.020376
0xef776600a46646ef52201b15972bc1eb501d0c49,0.020376
0x8008c76d9d9484b6af5d53b7426b1c84a63dbfe4,0.020376
0x431a7800df9492ec57ebf77685c36ca255c03096,0.020376
0x17d9032df433f9a08d8a90975e6f43392b1d40f4,0.020376
0xa92f4a523d8ae3c37e4716b89d05bf57862cf998,0.020376
0x7bb85b553c04cf2dfcbbdac998ea3621e17236c3,0.020372
0xc54b97800454ca7fc81a3716a7db6962a40f4aea,0.020333
0x06f82e9754d26fecf8ed56f24750bd14cba896ba,0.020288
0xead5b5044d3c582a06325c9ddc9de7a42d83a605,0.020283
0x5f012775fb3f12e33e990de39c4d730928ae82ce,0.020262
0xd5fdc7790ca6a881e5067bc0d73406de1e2dc59e,0.020247
0x1975cadd9efbdf0f639f37bbbb46416b4646c897,0.020207
0x0b81c1e1c53ee1eae26d6e504d28872d5d2728ef,0.020149
0x40186481842b6a99f638e80324832550d8860d87,0.020037
0xe4667f558b23c22012a13e661f33481ef531e4a2,0.019978
0x536b7985f65999ddcf004795d6d2b4607b818caf,0.019966
0xdd631053ed8930b44c494f777d28c6afa0d0efd5,0.019892
0x21be8f9d1d4f28cff98f958087aceb1dba8b4f9c,0.019847
0xba4e0d64da87f87160380db1b82a5b100c8e0c23,0.019847
0xa30d36d53d72c509198a3da5fcdca2006a2e8ac0,0.019794
0x5451d135594ebe6e27733954abef1f3af826237c,0.019753
0x317cdb34a8157db5d6ac44210f09b74e99953fd9,0.019713
0x24e32bb964721dfac9dee9e9ff71ac476652e8ef,0.019705
0x2e48d8d9877b6328cff9bca5a03431275f97b1fe,0.019635
0x98b5f3f1efc5955c335fd925631efef9eac8865c,0.019582
0x0d733f9a82cd0af9b1b2c6f74992fb0ebcf6bd75,0.019523
0xa34a1572cdb1f57f16cd2af8268ecfe3e8a1f52b,0.019406
0x6e19c3fd4440f39e8e206d8a032d0cfe3979def0,0.019406
0x28288639d997b8af1f4cb25190818c0001372fc8,0.019406
0x42947d87a071af41d7b59cb6e2a33795eee5723d,0.019369
0x5c75ed5beb9a43b68fae73706908b2fdf497f4a0,0.019290
0xb4705da23422ac70fa3ee84709151f41666f61c8,0.019273
0x9c5c48a65f74801b6d59a61db3986b88f2bd2710,0.019201
0xde338790331ce09a80b62ec56d3a9a05e31290a8,0.019099
0x009f4e1fea54743f9eeabc4ca54b68e1bb3e60ea,0.019098
0xa4c506ab90751492d8e8e954a90b5d6639b0521e,0.019089
0x8860825cd861561752eeb17ba3bf184c6d4cbbb7,0.019067
0x8564fb12a0a2fabd3d7032b840748ca85301cbdf,0.018965
0xddb50dd9191e6779d9bdbcdca0ceacc39b4b3078,0.018965
0x8b2244bc61c64c2f5bf90d43c3b93ec73c786e3b,0.018965
0x04e98290c8bb91d2705c0b3040cb1ed755c2d2ff,0.018948
0xd2dc555c5468d05e514ae0110da88795e9d96921,0.018935
0xcc9bd2bdff4a835c11861c9b6b1061ac51f661b5,0.018922
0x67d2c5e0c19afdcba7e3aad3d10a07f82c167106,0.018921
0x1a4d694d6700e8245ff2d032cc951fdf235d3b51,0.018907
0x71dc921f1354ab555201c6d2779a581b31037af9,0.018888
0x2336eaf3c4602a91ae1436b1544e0575608c71af,0.018843
0x7e651f5f597436cd0fa941f5ff2cd45ef3f2fda8,0.018729
0x19084400c755e5dbb6f0d2dd3fbaf43701b9db86,0.018692
0xf0230d66d017a5ce8c4b64195706f8628f198a60,0.018650
0x7ff4843fb77b60f6c229ae8ca19bded2001d0f78,0.018615
0xeb76f77d94703fc7f5d2fd3e44c3d69a8ec25f73,0.018586
0xa6529ba2cfba4fa47f41f887728ad10cd00e0b98,0.018578
0xd53f50946afcf76547595ee0f60cf5b637cc809c,0.018568
0xc185d89f3e98b906b3ec8af1d6ec19cc02fbea78,0.018558
0x72b293417c86d21493f9a7b487eac2145fc08286,0.018546
0x6d076c22e5b949ef6ed8b551bc457bb97baa6e2e,0.018534
0x6f52342339028821ae5936492e5928fcea25a04c,0.018444
0xc2e21fb6112c295ef69f23d6d595868ccf9a5c3c,0.018443
0x1c41d9dff14231719a96a95b018a14e4bbeac5e6,0.018370
0x01fd392d5ba11f8cf599e7ee1b747b4032f0bcad,0.018349
0x892b0f6ab0201362c76052da168e110839d1405e,0.018338
0xd3c720f2cc11bd4f9e5a82c2ec0da8a7969e8f02,0.018284
0x92b45859584cb111e0579f0bebd2bf78f45a2373,0.018263
0xdbb90ada50419a602c1ed7a357b619fffa27959c,0.018176
0x253ea94a3188b19348cde13919adb76388818e53,0.018106
0xb889a0ff234eff472556fad0a220776b489e1d1e,0.018090
0x8e4cec16249590e9d2b1ae7b0c520ff2f553b3f0,0.018083
0xaf694d15d57206ce52894e8e95294747145cd19f,0.018083
0x30b8eab7d560840a78bcb22e58b1a47b82aecf99,0.018064
0x03c547c6a177a1f7f874e99ad4cad8335ee8987b,0.018047
0xb7650df09f4fdf38d2e09f57ec95fd26414218a7,0.018038
